#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    9.9417566e+05  5.0000000e+03
   1.000e+00    2.9365554e+05  1.4832892e+03
   2.000e+00    3.0822473e+05  1.5438441e+03
   3.000e+00    3.2222909e+05  1.6070308e+03
   4.000e+00    3.3381520e+05  1.6731680e+03
   5.000e+00    3.4785606e+05  1.7423313e+03
   6.000e+00    3.6167184e+05  1.8148319e+03
   7.000e+00    3.7705904e+05  1.8910173e+03
   8.000e+00    3.9769498e+05  1.9707085e+03
   9.000e+00    4.0720977e+05  2.0531122e+03
   1.000e+01    4.2540479e+05  2.1370558e+03
   1.100e+01    4.4238439e+05  2.2212589e+03
   1.200e+01    4.5857735e+05  2.3045248e+03
   1.300e+01    4.7993577e+05  2.3858429e+03
   1.400e+01    4.9183047e+05  2.4644256e+03
   1.500e+01    5.0879026e+05  2.5397048e+03
   1.600e+01    5.2417032e+05  2.6113083e+03
   1.700e+01    5.3645708e+05  2.6790272e+03
   1.800e+01    5.4571130e+05  2.7427822e+03
   1.900e+01    5.6435563e+05  2.8025930e+03
   2.000e+01    5.7197499e+05  2.8585509e+03
   2.100e+01    5.7958806e+05  2.9107978e+03
   2.200e+01    5.9351492e+05  2.9595083e+03
   2.300e+01    6.0121765e+05  3.0048764e+03
   2.400e+01    6.1432370e+05  3.0471055e+03
   2.500e+01    6.1484326e+05  3.0864012e+03
   2.600e+01    6.2420636e+05  3.1229658e+03
   2.700e+01    6.2539087e+05  3.1569951e+03
   2.800e+01    6.3548079e+05  3.1886759e+03
   2.900e+01    6.5035166e+05  3.2181846e+03
   3.000e+01    6.4318108e+05  3.2456864e+03
   3.100e+01    6.5812124e+05  3.2713354e+03
   3.200e+01    6.6162144e+05  3.2952746e+03
   3.300e+01    6.5932177e+05  3.3176360e+03
   3.400e+01    6.6957932e+05  3.3385414e+03
   3.500e+01    6.6918730e+05  3.3581028e+03
   3.600e+01    6.7469587e+05  3.3764232e+03
   3.700e+01    6.7804571e+05  3.3935971e+03
   3.800e+01    6.8288741e+05  3.4097111e+03
   3.900e+01    6.8512894e+05  3.4248447e+03
   4.000e+01    6.8570880e+05  3.4390708e+03
   2.400e+01    6.1027280e+05  3.0471055e+03
   1.100e+01    4.4518827e+05  2.2212589e+03
   4.000e+00    3.3507422e+05  1.6731680e+03
