#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    1.0104016e+06  5.0000000e+03
   1.000e+00    4.2575885e+05  2.1444820e+03
   2.000e+00    4.6686589e+05  2.3240977e+03
   3.000e+00    5.2460941e+05  2.6145803e+03
   4.000e+00    5.8138169e+05  2.8979525e+03
   5.000e+00    6.2051949e+05  3.1131039e+03
   6.000e+00    6.5371334e+05  3.2665457e+03
   7.000e+00    6.7497215e+05  3.3756324e+03
   8.000e+00    6.9740253e+05  3.4544126e+03
   9.000e+00    7.0074711e+05  3.5125120e+03
   1.000e+01    7.2057268e+05  3.5562865e+03
   1.100e+01    7.1049304e+05  3.5899379e+03
   1.200e+01    7.2678417e+05  3.6162847e+03
   1.300e+01    7.2890037e+05  3.6372540e+03
   1.400e+01    7.3207383e+05  3.6541900e+03
   1.500e+01    7.3517915e+05  3.6680492e+03
   1.600e+01    7.3288662e+05  3.6795245e+03
   1.700e+01    7.4114740e+05  3.6891267e+03
   1.800e+01    7.4230166e+05  3.6972383e+03
   1.900e+01    7.4361126e+05  3.7041499e+03
   2.000e+01    7.4438645e+05  3.7100850e+03
   2.100e+01    7.4310474e+05  3.7152181e+03
   2.200e+01    7.4389347e+05  3.7196865e+03
   2.300e+01    7.4606421e+05  3.7235995e+03
   2.400e+01    7.4583375e+05  3.7270451e+03
   2.500e+01    7.4324111e+05  3.7300944e+03
   2.600e+01    7.5163539e+05  3.7328058e+03
   2.700e+01    7.4289050e+05  3.7352272e+03
   2.800e+01    7.4606729e+05  3.7373983e+03
   2.900e+01    7.5451465e+05  3.7393526e+03
   3.000e+01    7.5312148e+05  3.7411177e+03
   3.100e+01    7.4413553e+05  3.7427173e+03
   3.200e+01    7.4879732e+05  3.7441715e+03
   3.300e+01    7.4345590e+05  3.7454973e+03
   3.400e+01    7.4562831e+05  3.7467093e+03
   3.500e+01    7.4511451e+05  3.7478203e+03
   3.600e+01    7.4996530e+05  3.7488411e+03
   3.700e+01    7.4568524e+05  3.7497813e+03
   3.800e+01    7.5107562e+05  3.7506491e+03
   3.900e+01    7.4797644e+05  3.7514518e+03
   4.000e+01    7.4692970e+05  3.7521957e+03
   1.700e+01    7.4029045e+05  3.6891267e+03
   4.000e+00    5.8152686e+05  2.8979525e+03
   2.500e+01    7.4603365e+05  3.7300944e+03
