#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    9.9404332e+05  5.0000000e+03
   1.000e+00    5.0644843e+05  2.5263608e+03
   2.000e+00    5.2156898e+05  2.6233603e+03
   3.000e+00    5.4379412e+05  2.7227784e+03
   4.000e+00    5.6612322e+05  2.8207777e+03
   5.000e+00    5.8043305e+05  2.9172269e+03
   6.000e+00    6.0110334e+05  3.0100088e+03
   7.000e+00    6.2226570e+05  3.0963746e+03
   8.000e+00    6.2617084e+05  3.1745218e+03
   9.000e+00    6.5027405e+05  3.2437970e+03
   1.000e+01    6.6333048e+05  3.3044054e+03
   1.100e+01    6.7005218e+05  3.3570172e+03
   1.200e+01    6.7831971e+05  3.4025188e+03
   1.300e+01    6.8976648e+05  3.4418245e+03
   1.400e+01    6.9051292e+05  3.4758089e+03
   1.500e+01    7.0739548e+05  3.5052482e+03
   1.600e+01    7.0885939e+05  3.5308258e+03
   1.700e+01    7.1166083e+05  3.5531190e+03
   1.800e+01    7.1808562e+05  3.5726226e+03
   1.900e+01    7.2035864e+05  3.5897470e+03
   2.000e+01    7.2169522e+05  3.6048419e+03
   2.100e+01    7.2260221e+05  3.6181956e+03
   2.200e+01    7.2118780e+05  3.6300546e+03
   2.300e+01    7.2049528e+05  3.6406222e+03
   2.400e+01    7.2595308e+05  3.6500733e+03
   2.500e+01    7.3656004e+05  3.6585526e+03
   2.600e+01    7.3057460e+05  3.6661857e+03
   2.700e+01    7.3258714e+05  3.6730770e+03
   2.800e+01    7.3986260e+05  3.6793179e+03
   2.900e+01    7.3919550e+05  3.6849847e+03
   3.000e+01    7.4138135e+05  3.6901448e+03
   3.100e+01    7.3527012e+05  3.6948547e+03
   3.200e+01    7.3785297e+05  3.6991651e+03
   3.300e+01    7.3644760e+05  3.7031181e+03
   3.400e+01    7.3366659e+05  3.7067523e+03
   3.500e+01    7.4005154e+05  3.7100997e+03
   3.600e+01    7.4093130e+05  3.7131900e+03
   3.700e+01    7.3281266e+05  3.7160478e+03
   3.800e+01    7.4279480e+05  3.7186961e+03
   3.900e+01    7.4182457e+05  3.7211540e+03
   4.000e+01    7.4674452e+05  3.7234397e+03
   2.100e+01    7.1632474e+05  3.6181956e+03
   3.300e+01    7.3306022e+05  3.7031181e+03
   1.400e+01    6.9790832e+05  3.4758089e+03
