#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    1.0035393e+06  5.0000000e+03
   1.000e+00    2.2086404e+05  1.1030758e+03
   2.000e+00    2.2626779e+05  1.1331687e+03
   3.000e+00    2.3455754e+05  1.1666641e+03
   4.000e+00    2.4228051e+05  1.2055986e+03
   5.000e+00    2.6241691e+05  1.3090396e+03
   6.000e+00    2.9539414e+05  1.4807297e+03
   7.000e+00    3.3727652e+05  1.6856739e+03
   8.000e+00    3.7877375e+05  1.8962777e+03
   9.000e+00    4.1874569e+05  2.0967240e+03
   1.000e+01    4.5325959e+05  2.2795810e+03
   1.100e+01    4.8682356e+05  2.4424241e+03
   1.200e+01    5.1380015e+05  2.5855096e+03
   1.300e+01    5.4064597e+05  2.7103647e+03
   1.400e+01    5.6087094e+05  2.8189972e+03
   1.500e+01    5.8533059e+05  2.9134837e+03
   1.600e+01    5.9946526e+05  2.9957731e+03
   1.700e+01    6.1742160e+05  3.0676060e+03
   1.800e+01    6.2261637e+05  3.1304960e+03
   1.900e+01    6.3833500e+05  3.1857388e+03
   2.000e+01    6.4706087e+05  3.2344341e+03
   2.100e+01    6.5629831e+05  3.2775113e+03
   2.200e+01    6.6592876e+05  3.3157545e+03
   2.300e+01    6.6971407e+05  3.3498256e+03
   2.400e+01    6.7374181e+05  3.3802836e+03
   2.500e+01    6.8343951e+05  3.4076019e+03
   2.600e+01    6.8523511e+05  3.4321827e+03
   2.700e+01    6.9295628e+05  3.4543681e+03
   2.800e+01    6.9730543e+05  3.4744505e+03
   2.900e+01    6.9798393e+05  3.4926805e+03
   3.000e+01    7.0265194e+05  3.5092735e+03
   3.100e+01    7.0068142e+05  3.5244155e+03
   3.200e+01    7.1254211e+05  3.5382673e+03
   3.300e+01    7.1356272e+05  3.5509685e+03
   3.400e+01    7.1353856e+05  3.5626410e+03
   3.500e+01    7.1527081e+05  3.5733911e+03
   3.600e+01    7.1972270e+05  3.5833119e+03
   3.700e+01    7.2026189e+05  3.5924854e+03
   3.800e+01    7.1669258e+05  3.6009838e+03
   3.900e+01    7.1573873e+05  3.6088709e+03
   4.000e+01    7.2185540e+05  3.6162034e+03
   2.000e+01    6.4661360e+05  3.2344341e+03
   1.100e+01    4.8982620e+05  2.4424241e+03
   2.500e+01    6.8045317e+05  3.4076019e+03
