#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    9.9332380e+05  5.0000000e+03
   1.000e+00    3.2008046e+05  1.6041962e+03
   2.000e+00    3.3407512e+05  1.6690120e+03
   3.000e+00    3.5024889e+05  1.7370193e+03
   4.000e+00    3.6032240e+05  1.8088802e+03
   5.000e+00    3.7770120e+05  1.8836033e+03
   6.000e+00    3.9235083e+05  1.9610216e+03
   7.000e+00    4.0795422e+05  2.0415346e+03
   8.000e+00    4.2410510e+05  2.1249479e+03
   9.000e+00    4.4483633e+05  2.2103130e+03
   1.000e+01    4.5692207e+05  2.2962982e+03
   1.100e+01    4.7489749e+05  2.3814985e+03
   1.200e+01    4.9719189e+05  2.4647098e+03
   1.300e+01    5.0918355e+05  2.5449514e+03
   1.400e+01    5.2550758e+05  2.6215590e+03
   1.500e+01    5.3783599e+05  2.6940750e+03
   1.600e+01    5.5323168e+05  2.7622921e+03
   1.700e+01    5.6564345e+05  2.8261199e+03
   1.800e+01    5.7490828e+05  2.8856305e+03
   1.900e+01    5.8850300e+05  2.9409370e+03
   2.000e+01    5.9794334e+05  2.9922490e+03
   2.100e+01    6.1080284e+05  3.0397699e+03
   2.200e+01    6.2100299e+05  3.0837583e+03
   2.300e+01    6.2283366e+05  3.1244421e+03
   2.400e+01    6.3384378e+05  3.1620814e+03
   2.500e+01    6.3796452e+05  3.1968952e+03
   2.600e+01    6.4186630e+05  3.2291228e+03
   2.700e+01    6.5441190e+05  3.2589598e+03
   2.800e+01    6.5352866e+05  3.2866161e+03
   2.900e+01    6.5893043e+05  3.3122601e+03
   3.000e+01    6.6987859e+05  3.3360712e+03
   3.100e+01    6.6968072e+05  3.3581909e+03
   3.200e+01    6.7646315e+05  3.3787706e+03
   3.300e+01    6.8313601e+05  3.3979277e+03
   3.400e+01    6.8167035e+05  3.4157890e+03
   3.500e+01    6.9089346e+05  3.4324512e+03
   3.600e+01    6.8545891e+05  3.4480202e+03
   3.700e+01    6.9066623e+05  3.4625754e+03
   3.800e+01    6.9151454e+05  3.4762054e+03
   3.900e+01    6.9035247e+05  3.4889751e+03
   4.000e+01    7.0020624e+05  3.5009587e+03
   1.700e+01    5.7046902e+05  2.8261199e+03
   1.900e+01    5.8496970e+05  2.9409370e+03
   7.000e+00    4.0714686e+05  2.0415346e+03
