#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    1.0000771e+06  5.0000000e+03
   1.000e+00    4.3289602e+04  2.1469806e+02
   2.000e+00    4.4783155e+04  2.2543604e+02
   3.000e+00    4.7504157e+04  2.3675411e+02
   4.000e+00    4.9934530e+04  2.4859863e+02
   5.000e+00    5.2210602e+04  2.6051599e+02
   6.000e+00    5.4651975e+04  2.7360595e+02
   7.000e+00    5.7370824e+04  2.8754309e+02
   8.000e+00    6.0477461e+04  3.0130377e+02
   9.000e+00    6.2845374e+04  3.1544746e+02
   1.000e+01    6.7010185e+04  3.3171640e+02
   1.100e+01    7.0532390e+04  3.5185946e+02
   1.200e+01    7.5319401e+04  3.7707339e+02
   1.300e+01    8.2363185e+04  4.0797540e+02
   1.400e+01    8.9397514e+04  4.4474937e+02
   1.500e+01    9.7779858e+04  4.8728761e+02
   1.600e+01    1.0744192e+05  5.3528871e+02
   1.700e+01    1.1764877e+05  5.8832067e+02
   1.800e+01    1.2989735e+05  6.4586374e+02
   1.900e+01    1.4017311e+05  7.0734288e+02
   2.000e+01    1.5484927e+05  7.7215430e+02
   2.100e+01    1.6862225e+05  8.3968781e+02
   2.200e+01    1.8161636e+05  9.0934530e+02
   2.300e+01    1.9562621e+05  9.8055549e+02
   2.400e+01    2.1230273e+05  1.0527848e+03
   2.500e+01    2.2410020e+05  1.1255450e+03
   2.600e+01    2.3954180e+05  1.1983973e+03
   2.700e+01    2.5335516e+05  1.2709543e+03
   2.800e+01    2.6688699e+05  1.3428796e+03
   2.900e+01    2.8097476e+05  1.4138863e+03
   3.000e+01    2.9622092e+05  1.4837334e+03
   3.100e+01    3.1148823e+05  1.5522232e+03
   3.200e+01    3.2278424e+05  1.6191963e+03
   3.300e+01    3.4115353e+05  1.6845282e+03
   3.400e+01    3.4648048e+05  1.7481248e+03
   3.500e+01    3.6050473e+05  1.8099188e+03
   3.600e+01    3.7674837e+05  1.8698660e+03
   3.700e+01    3.8752526e+05  1.9279415e+03
   3.800e+01    3.9952290e+05  1.9841372e+03
   3.900e+01    4.1222678e+05  2.0384589e+03
   4.000e+01    4.1979060e+05  2.0909238e+03
   2.400e+01    2.0999652e+05  1.0527848e+03
   3.000e+01    2.9534073e+05  1.4837334e+03
   1.700e+01    1.1738718e+05  5.8832067e+02
