sim_id,case_id,field_file,B0_MHz,B0_T,J_IS,k_ex,p_B,dw_N,B1_N,tau_m,tau_e,S2,r_IS,r_eff,csa_N,theta_N_rad,theta_N_deg,I0,relative_esd,noise_enabled,seed,repeated_ncyc,valid_points,nonfinite_points,skipped_count,skipped_ncyc
826,826,Data/600MHz/sim_000826_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.061111111111111116,1.3571428571428572,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,68;60;62,40,0,0,
827,827,Data/600MHz/sim_000827_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.061111111111111116,1.7142857142857144,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,76;74;72,40,0,0,
828,828,Data/600MHz/sim_000828_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.061111111111111116,2.071428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,36;46;80,40,0,0,
829,829,Data/600MHz/sim_000829_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.061111111111111116,2.428571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,18;52;70,40,0,0,
830,830,Data/600MHz/sim_000830_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.061111111111111116,2.7857142857142856,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,64;18;34,40,0,0,
831,831,Data/600MHz/sim_000831_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.061111111111111116,3.142857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,64;76;48,40,0,0,
832,832,Data/600MHz/sim_000832_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.061111111111111116,3.5,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,16;28;26,40,0,0,
833,833,Data/600MHz/sim_000833_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.061111111111111116,3.857142857142857,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,24;66;64,40,0,0,
834,834,Data/600MHz/sim_000834_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.061111111111111116,4.214285714285714,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,64;26;18,40,0,0,
835,835,Data/600MHz/sim_000835_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.061111111111111116,4.571428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,12;38;60,40,0,0,
836,836,Data/600MHz/sim_000836_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.061111111111111116,4.928571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,68;40;64,40,0,0,
837,837,Data/600MHz/sim_000837_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.061111111111111116,5.285714285714286,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,44;52;34,40,0,0,
838,838,Data/600MHz/sim_000838_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.061111111111111116,5.642857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,26;66;36,40,0,0,
839,839,Data/600MHz/sim_000839_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.061111111111111116,6.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,16;52;32,40,0,0,
840,840,Data/600MHz/sim_000840_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.06333333333333334,1.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,42;76;44,40,0,0,
841,841,Data/600MHz/sim_000841_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.06333333333333334,1.3571428571428572,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,2;52;28,40,0,0,
842,842,Data/600MHz/sim_000842_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.06333333333333334,1.7142857142857144,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,46;18;44,40,0,0,
843,843,Data/600MHz/sim_000843_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.06333333333333334,2.071428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,26;4;74,40,0,0,
844,844,Data/600MHz/sim_000844_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.06333333333333334,2.428571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,32;76;60,40,0,0,
845,845,Data/600MHz/sim_000845_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.06333333333333334,2.7857142857142856,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,36;40;28,40,0,0,
846,846,Data/600MHz/sim_000846_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.06333333333333334,3.142857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,74;78;64,40,0,0,
847,847,Data/600MHz/sim_000847_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.06333333333333334,3.5,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,16;54;10,40,0,0,
848,848,Data/600MHz/sim_000848_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.06333333333333334,3.857142857142857,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,48;42;8,40,0,0,
849,849,Data/600MHz/sim_000849_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.06333333333333334,4.214285714285714,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,74;42;62,40,0,0,
850,850,Data/600MHz/sim_000850_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.06333333333333334,4.571428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,42;52;50,40,0,0,
851,851,Data/600MHz/sim_000851_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.06333333333333334,4.928571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,24;40;56,40,0,0,
852,852,Data/600MHz/sim_000852_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.06333333333333334,5.285714285714286,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,70;58;10,40,0,0,
853,853,Data/600MHz/sim_000853_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.06333333333333334,5.642857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,80;50;26,40,0,0,
854,854,Data/600MHz/sim_000854_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.06333333333333334,6.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,46;8;36,40,0,0,
855,855,Data/600MHz/sim_000855_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.06555555555555556,1.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,52;58;2,40,0,0,
856,856,Data/600MHz/sim_000856_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.06555555555555556,1.3571428571428572,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,10;32;26,40,0,0,
857,857,Data/600MHz/sim_000857_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.06555555555555556,1.7142857142857144,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,38;48;34,40,0,0,
858,858,Data/600MHz/sim_000858_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.06555555555555556,2.071428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,62;12;58,40,0,0,
859,859,Data/600MHz/sim_000859_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.06555555555555556,2.428571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,58;10;46,40,0,0,
860,860,Data/600MHz/sim_000860_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.06555555555555556,2.7857142857142856,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,56;28;22,40,0,0,
861,861,Data/600MHz/sim_000861_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.06555555555555556,3.142857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,78;66;80,40,0,0,
862,862,Data/600MHz/sim_000862_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.06555555555555556,3.5,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,16;66;40,40,0,0,
863,863,Data/600MHz/sim_000863_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.06555555555555556,3.857142857142857,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,10;64;22,40,0,0,
864,864,Data/600MHz/sim_000864_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.06555555555555556,4.214285714285714,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,26;52;22,40,0,0,
865,865,Data/600MHz/sim_000865_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.06555555555555556,4.571428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,28;32;4,40,0,0,
866,866,Data/600MHz/sim_000866_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.06555555555555556,4.928571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,42;46;74,40,0,0,
867,867,Data/600MHz/sim_000867_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.06555555555555556,5.285714285714286,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,80;64;8,40,0,0,
868,868,Data/600MHz/sim_000868_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.06555555555555556,5.642857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,40;62;42,40,0,0,
869,869,Data/600MHz/sim_000869_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.06555555555555556,6.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,10;62;2,40,0,0,
870,870,Data/600MHz/sim_000870_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.06777777777777778,1.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,46;56;16,40,0,0,
871,871,Data/600MHz/sim_000871_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.06777777777777778,1.3571428571428572,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,44;34;60,40,0,0,
872,872,Data/600MHz/sim_000872_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.06777777777777778,1.7142857142857144,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,24;22;44,40,0,0,
873,873,Data/600MHz/sim_000873_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.06777777777777778,2.071428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,54;80;50,40,0,0,
874,874,Data/600MHz/sim_000874_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.06777777777777778,2.428571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,14;28;58,40,0,0,
875,875,Data/600MHz/sim_000875_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.06777777777777778,2.7857142857142856,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,38;72;8,40,0,0,
876,876,Data/600MHz/sim_000876_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.06777777777777778,3.142857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,52;8;56,40,0,0,
877,877,Data/600MHz/sim_000877_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.06777777777777778,3.5,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,20;4;80,40,0,0,
878,878,Data/600MHz/sim_000878_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.06777777777777778,3.857142857142857,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,22;12;24,40,0,0,
879,879,Data/600MHz/sim_000879_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.06777777777777778,4.214285714285714,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,52;48;14,40,0,0,
880,880,Data/600MHz/sim_000880_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.06777777777777778,4.571428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,28;68;32,40,0,0,
881,881,Data/600MHz/sim_000881_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.06777777777777778,4.928571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,24;46;80,40,0,0,
882,882,Data/600MHz/sim_000882_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.06777777777777778,5.285714285714286,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,72;68;6,40,0,0,
883,883,Data/600MHz/sim_000883_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.06777777777777778,5.642857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,32;28;6,40,0,0,
884,884,Data/600MHz/sim_000884_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.06777777777777778,6.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,12;74;24,40,0,0,
885,885,Data/600MHz/sim_000885_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.07,1.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,56;60;40,40,0,0,
886,886,Data/600MHz/sim_000886_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.07,1.3571428571428572,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,56;50;40,40,0,0,
887,887,Data/600MHz/sim_000887_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.07,1.7142857142857144,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,16;2;42,40,0,0,
888,888,Data/600MHz/sim_000888_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.07,2.071428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,18;2;64,40,0,0,
889,889,Data/600MHz/sim_000889_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.07,2.428571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,2;16;18,40,0,0,
890,890,Data/600MHz/sim_000890_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.07,2.7857142857142856,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,10;2;52,40,0,0,
891,891,Data/600MHz/sim_000891_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.07,3.142857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,46;60;54,40,0,0,
892,892,Data/600MHz/sim_000892_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.07,3.5,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,80;52;12,40,0,0,
893,893,Data/600MHz/sim_000893_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.07,3.857142857142857,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,14;62;54,40,0,0,
894,894,Data/600MHz/sim_000894_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.07,4.214285714285714,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,24;80;62,40,0,0,
895,895,Data/600MHz/sim_000895_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.07,4.571428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,10;2;6,40,0,0,
896,896,Data/600MHz/sim_000896_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.07,4.928571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,54;40;22,40,0,0,
897,897,Data/600MHz/sim_000897_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.07,5.285714285714286,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,30;22;76,40,0,0,
898,898,Data/600MHz/sim_000898_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.07,5.642857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,18;80;60,40,0,0,
899,899,Data/600MHz/sim_000899_1N-HN.out,600.0,14.091966957139045,0.0,1244.4444444444443,0.07,6.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,16;10;34,40,0,0,
900,900,Data/600MHz/sim_000900_1N-HN.out,600.0,14.091966957139045,0.0,1433.3333333333333,0.05,1.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,54;38;64,40,0,0,
901,901,Data/600MHz/sim_000901_1N-HN.out,600.0,14.091966957139045,0.0,1433.3333333333333,0.05,1.3571428571428572,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,62;48;28,40,0,0,
902,902,Data/600MHz/sim_000902_1N-HN.out,600.0,14.091966957139045,0.0,1433.3333333333333,0.05,1.7142857142857144,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,34;48;56,40,0,0,
903,903,Data/600MHz/sim_000903_1N-HN.out,600.0,14.091966957139045,0.0,1433.3333333333333,0.05,2.071428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,8;40;62,40,0,0,
904,904,Data/600MHz/sim_000904_1N-HN.out,600.0,14.091966957139045,0.0,1433.3333333333333,0.05,2.428571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,14;20;72,40,0,0,
905,905,Data/600MHz/sim_000905_1N-HN.out,600.0,14.091966957139045,0.0,1433.3333333333333,0.05,2.7857142857142856,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,52;60;6,40,0,0,
906,906,Data/600MHz/sim_000906_1N-HN.out,600.0,14.091966957139045,0.0,1433.3333333333333,0.05,3.142857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,34;46;20,40,0,0,
907,907,Data/600MHz/sim_000907_1N-HN.out,600.0,14.091966957139045,0.0,1433.3333333333333,0.05,3.5,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,52;28;40,40,0,0,
908,908,Data/600MHz/sim_000908_1N-HN.out,600.0,14.091966957139045,0.0,1433.3333333333333,0.05,3.857142857142857,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,72;8;18,40,0,0,
909,909,Data/600MHz/sim_000909_1N-HN.out,600.0,14.091966957139045,0.0,1433.3333333333333,0.05,4.214285714285714,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,54;26;10,40,0,0,
910,910,Data/600MHz/sim_000910_1N-HN.out,600.0,14.091966957139045,0.0,1433.3333333333333,0.05,4.571428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,14;34;64,40,0,0,
911,911,Data/600MHz/sim_000911_1N-HN.out,600.0,14.091966957139045,0.0,1433.3333333333333,0.05,4.928571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,20;68;14,40,0,0,
912,912,Data/600MHz/sim_000912_1N-HN.out,600.0,14.091966957139045,0.0,1433.3333333333333,0.05,5.285714285714286,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,20;30;76,40,0,0,
913,913,Data/600MHz/sim_000913_1N-HN.out,600.0,14.091966957139045,0.0,1433.3333333333333,0.05,5.642857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,56;28;32,40,0,0,
914,914,Data/600MHz/sim_000914_1N-HN.out,600.0,14.091966957139045,0.0,1433.3333333333333,0.05,6.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,72;34;26,40,0,0,
915,915,Data/600MHz/sim_000915_1N-HN.out,600.0,14.091966957139045,0.0,1433.3333333333333,0.052222222222222225,1.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,24;66;26,40,0,0,
916,916,Data/600MHz/sim_000916_1N-HN.out,600.0,14.091966957139045,0.0,1433.3333333333333,0.052222222222222225,1.3571428571428572,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,62;16;68,40,0,0,
917,917,Data/600MHz/sim_000917_1N-HN.out,600.0,14.091966957139045,0.0,1433.3333333333333,0.052222222222222225,1.7142857142857144,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,80;74;4,40,0,0,
918,918,Data/600MHz/sim_000918_1N-HN.out,600.0,14.091966957139045,0.0,1433.3333333333333,0.052222222222222225,2.071428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,52;56;8,40,0,0,
919,919,Data/600MHz/sim_000919_1N-HN.out,600.0,14.091966957139045,0.0,1433.3333333333333,0.052222222222222225,2.428571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,26;52;16,40,0,0,
920,920,Data/600MHz/sim_000920_1N-HN.out,600.0,14.091966957139045,0.0,1433.3333333333333,0.052222222222222225,2.7857142857142856,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,58;72;68,40,0,0,
