#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    1.0005384e+06  5.0000000e+03
   1.000e+00    4.8953622e+05  2.4494081e+03
   3.000e+00    5.0236322e+05  2.5067680e+03
   5.000e+00    5.4994033e+05  2.7542116e+03
   7.000e+00    5.8939625e+05  2.9480688e+03
   9.000e+00    6.1388844e+05  3.0959173e+03
   1.100e+01    6.4461547e+05  3.2148365e+03
   1.300e+01    6.6075112e+05  3.3117703e+03
   1.500e+01    6.7227283e+05  3.3907693e+03
   1.700e+01    6.9023794e+05  3.4550935e+03
   1.900e+01    7.0456686e+05  3.5075455e+03
   2.100e+01    7.1292106e+05  3.5504798e+03
   2.300e+01    7.1680612e+05  3.5858164e+03
   2.500e+01    7.2628807e+05  3.6150883e+03
   2.700e+01    7.2481621e+05  3.6395054e+03
   2.900e+01    7.2953941e+05  3.6600178e+03
   3.100e+01    7.3378394e+05  3.6773711e+03
   3.300e+01    7.3485603e+05  3.6921521e+03
   3.500e+01    7.4248082e+05  3.7048243e+03
   3.700e+01    7.3959436e+05  3.7157561e+03
   3.900e+01    7.4498994e+05  3.7252419e+03
   4.100e+01    7.4413320e+05  3.7335185e+03
   4.300e+01    7.4508368e+05  3.7407775e+03
   4.500e+01    7.4562424e+05  3.7471752e+03
   4.700e+01    7.4805088e+05  3.7528397e+03
   4.900e+01    7.5015318e+05  3.7578767e+03
   5.100e+01    7.5560868e+05  3.7623737e+03
   5.300e+01    7.5728512e+05  3.7664040e+03
   5.500e+01    7.5294164e+05  3.7700289e+03
   5.700e+01    7.5133634e+05  3.7733003e+03
   5.900e+01    7.5453730e+05  3.7762620e+03
   6.100e+01    7.5352867e+05  3.7789515e+03
   6.300e+01    7.5735555e+05  3.7814006e+03
   6.500e+01    7.5441657e+05  3.7836369e+03
   6.700e+01    7.4243264e+05  3.7856841e+03
   6.900e+01    7.5131503e+05  3.7875627e+03
   7.100e+01    7.6191801e+05  3.7892905e+03
   7.300e+01    7.5491078e+05  3.7908832e+03
   7.500e+01    7.6431953e+05  3.7923542e+03
   7.700e+01    7.5330309e+05  3.7937157e+03
   7.900e+01    7.6123423e+05  3.7949782e+03
   5.300e+01    7.5497169e+05  3.7664040e+03
   1.100e+01    6.4328209e+05  3.2148365e+03
   1.700e+01    6.9074953e+05  3.4550935e+03
