#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    1.0078584e+06  5.0000000e+03
   1.000e+00    9.6677774e+04  4.8470425e+02
   3.000e+00    9.9062487e+04  5.0085826e+02
   5.000e+00    1.1075477e+05  5.5602781e+02
   7.000e+00    1.1959889e+05  5.9905893e+02
   9.000e+00    1.2782582e+05  6.3727206e+02
   1.100e+01    1.3468136e+05  6.7185787e+02
   1.300e+01    1.4061835e+05  7.0434572e+02
   1.500e+01    1.4841469e+05  7.4501837e+02
   1.700e+01    1.6004790e+05  8.0086062e+02
   1.900e+01    1.7366969e+05  8.7325917e+02
   2.100e+01    1.9121574e+05  9.6040477e+02
   2.300e+01    2.1157501e+05  1.0592476e+03
   2.500e+01    2.3470161e+05  1.1664875e+03
   2.700e+01    2.5520165e+05  1.2790242e+03
   2.900e+01    2.7709412e+05  1.3941529e+03
   3.100e+01    3.0433599e+05  1.5096333e+03
   3.300e+01    3.2509049e+05  1.6236905e+03
   3.500e+01    3.4538114e+05  1.7349782e+03
   3.700e+01    3.6810082e+05  1.8425227e+03
   3.900e+01    3.9110924e+05  1.9456614e+03
   4.100e+01    4.1162704e+05  2.0439825e+03
   4.300e+01    4.2765170e+05  2.1372703e+03
   4.500e+01    4.4685438e+05  2.2254587e+03
   4.700e+01    4.6037354e+05  2.3085915e+03
   4.900e+01    4.7728445e+05  2.3867918e+03
   5.100e+01    4.9385737e+05  2.4602369e+03
   5.300e+01    5.0755506e+05  2.5291392e+03
   5.500e+01    5.1760905e+05  2.5937323e+03
   5.700e+01    5.3071247e+05  2.6542592e+03
   5.900e+01    5.4360704e+05  2.7109658e+03
   6.100e+01    5.5280374e+05  2.7640942e+03
   6.300e+01    5.6316832e+05  2.8138795e+03
   6.500e+01    5.7391866e+05  2.8605470e+03
   6.700e+01    5.8499983e+05  2.9043107e+03
   6.900e+01    5.9251892e+05  2.9453727e+03
   7.100e+01    5.9730469e+05  2.9839222e+03
   7.300e+01    6.0226160e+05  3.0201363e+03
   7.500e+01    6.0787818e+05  3.0541799e+03
   7.700e+01    6.1794659e+05  3.0862059e+03
   7.900e+01    6.2294709e+05  3.1163564e+03
   1.000e+00    9.6210890e+04  4.8470425e+02
   7.700e+01    6.1850716e+05  3.0862059e+03
   3.700e+01    3.6673052e+05  1.8425227e+03
