#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    1.0057738e+06  5.0000000e+03
   1.000e+00    1.0583300e+05  5.2605159e+02
   3.000e+00    1.0733376e+05  5.3753579e+02
   5.000e+00    1.1803332e+05  5.9184199e+02
   7.000e+00    1.2478645e+05  6.2500427e+02
   9.000e+00    1.3167533e+05  6.5944259e+02
   1.100e+01    1.3606294e+05  6.8270505e+02
   1.300e+01    1.4112407e+05  7.0381162e+02
   1.500e+01    1.4879475e+05  7.4471031e+02
   1.700e+01    1.6332854e+05  8.1214934e+02
   1.900e+01    1.8077083e+05  9.0340348e+02
   2.100e+01    2.0146350e+05  1.0129278e+03
   2.300e+01    2.2537172e+05  1.1349671e+03
   2.500e+01    2.5225189e+05  1.2643947e+03
   2.700e+01    2.7891652e+05  1.3969660e+03
   2.900e+01    3.0574480e+05  1.5293531e+03
   3.100e+01    3.3346825e+05  1.6590759e+03
   3.300e+01    3.5830984e+05  1.7843846e+03
   3.500e+01    3.8311799e+05  1.9041251e+03
   3.700e+01    4.0497574e+05  2.0176094e+03
   3.900e+01    4.2152405e+05  2.1245005e+03
   4.100e+01    4.4893033e+05  2.2247170e+03
   4.300e+01    4.6247842e+05  2.3183571e+03
   4.500e+01    4.8413859e+05  2.4056392e+03
   4.700e+01    4.9748859e+05  2.4868588e+03
   4.900e+01    5.0859194e+05  2.5623554e+03
   5.100e+01    5.2668943e+05  2.6324897e+03
   5.300e+01    5.3378506e+05  2.6976276e+03
   5.500e+01    5.4807408e+05  2.7581288e+03
   5.700e+01    5.6224825e+05  2.8143402e+03
   5.900e+01    5.6957606e+05  2.8665911e+03
   6.100e+01    5.8156393e+05  2.9151908e+03
   6.300e+01    5.9511168e+05  2.9604277e+03
   6.500e+01    5.9991028e+05  3.0025691e+03
   6.700e+01    6.0661121e+05  3.0418615e+03
   6.900e+01    6.1513437e+05  3.0785316e+03
   7.100e+01    6.2511494e+05  3.1127876e+03
   7.300e+01    6.2473680e+05  3.1448198e+03
   7.500e+01    6.4087240e+05  3.1748028e+03
   7.700e+01    6.4378186e+05  3.2028959e+03
   7.900e+01    6.4479551e+05  3.2292447e+03
   6.100e+01    5.8381721e+05  2.9151908e+03
   4.100e+01    4.4369687e+05  2.2247170e+03
   7.300e+01    6.3022163e+05  3.1448198e+03
