#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    1.0012459e+06  5.0000000e+03
   1.000e+00    1.8203518e+05  9.1438406e+02
   3.000e+00    1.8618215e+05  9.2941390e+02
   5.000e+00    2.0369140e+05  1.0128271e+03
   7.000e+00    2.1661647e+05  1.0747201e+03
   9.000e+00    2.2566580e+05  1.1205154e+03
   1.100e+01    2.3369204e+05  1.1654763e+03
   1.300e+01    2.4896323e+05  1.2482281e+03
   1.500e+01    2.7390043e+05  1.3698767e+03
   1.700e+01    3.0094104e+05  1.5170399e+03
   1.900e+01    3.3792551e+05  1.6763001e+03
   2.100e+01    3.7043121e+05  1.8376129e+03
   2.300e+01    4.0077840e+05  1.9943443e+03
   2.500e+01    4.2808879e+05  2.1425474e+03
   2.700e+01    4.5806040e+05  2.2801870e+03
   2.900e+01    4.7815985e+05  2.4064985e+03
   3.100e+01    5.0751754e+05  2.5215131e+03
   3.300e+01    5.2555624e+05  2.6257279e+03
   3.500e+01    5.4540697e+05  2.7198862e+03
   3.700e+01    5.5757601e+05  2.8048382e+03
   3.900e+01    5.7829801e+05  2.8814560e+03
   4.100e+01    5.8544929e+05  2.9505834e+03
   4.300e+01    5.9888202e+05  3.0130095e+03
   4.500e+01    6.1669943e+05  3.0694569e+03
   4.700e+01    6.2566216e+05  3.1205774e+03
   4.900e+01    6.2841834e+05  3.1669539e+03
   5.100e+01    6.4158705e+05  3.2091046e+03
   5.300e+01    6.4599409e+05  3.2474877e+03
   5.500e+01    6.5564115e+05  3.2825083e+03
   5.700e+01    6.6401345e+05  3.3145236e+03
   5.900e+01    6.7369050e+05  3.3438485e+03
   6.100e+01    6.7234741e+05  3.3707608e+03
   6.300e+01    6.7646677e+05  3.3955057e+03
   6.500e+01    6.8563807e+05  3.4183000e+03
   6.700e+01    6.8781869e+05  3.4393352e+03
   6.900e+01    6.9419708e+05  3.4587813e+03
   7.100e+01    6.9123440e+05  3.4767890e+03
   7.300e+01    6.9859995e+05  3.4934922e+03
   7.500e+01    7.0626574e+05  3.5090104e+03
   7.700e+01    7.0239948e+05  3.5234500e+03
   7.900e+01    7.0219498e+05  3.5369061e+03
   3.900e+01    5.7909465e+05  2.8814560e+03
   4.700e+01    6.2233877e+05  3.1205774e+03
   1.100e+01    2.3421702e+05  1.1654763e+03
