#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    9.9268986e+05  5.0000000e+03
   1.000e+00    4.4896902e+05  2.2457237e+03
   3.000e+00    4.6006732e+05  2.2974280e+03
   5.000e+00    5.0147061e+05  2.5238017e+03
   7.000e+00    5.4793721e+05  2.7029562e+03
   9.000e+00    5.7081051e+05  2.8446838e+03
   1.100e+01    5.9395067e+05  2.9664906e+03
   1.300e+01    6.1653205e+05  3.0735962e+03
   1.500e+01    6.3060544e+05  3.1673794e+03
   1.700e+01    6.4593484e+05  3.2487058e+03
   1.900e+01    6.6898610e+05  3.3186722e+03
   2.100e+01    6.6953150e+05  3.3785813e+03
   2.300e+01    6.9249590e+05  3.4297848e+03
   2.500e+01    6.9220029e+05  3.4735646e+03
   2.700e+01    6.9296076e+05  3.5110697e+03
   2.900e+01    7.0364361e+05  3.5432955e+03
   3.100e+01    7.2056589e+05  3.5710862e+03
   3.300e+01    7.1767752e+05  3.5951488e+03
   3.500e+01    7.2218551e+05  3.6160718e+03
   3.700e+01    7.2440446e+05  3.6343431e+03
   3.900e+01    7.3130966e+05  3.6503668e+03
   4.100e+01    7.3422254e+05  3.6644784e+03
   4.300e+01    7.3530328e+05  3.6769566e+03
   4.500e+01    7.3397224e+05  3.6880339e+03
   4.700e+01    7.3892704e+05  3.6979046e+03
   4.900e+01    7.4226990e+05  3.7067320e+03
   5.100e+01    7.4487198e+05  3.7146534e+03
   5.300e+01    7.4330401e+05  3.7217853e+03
   5.500e+01    7.4947153e+05  3.7282265e+03
   5.700e+01    7.4291248e+05  3.7340613e+03
   5.900e+01    7.4845981e+05  3.7393616e+03
   6.100e+01    7.4621569e+05  3.7441896e+03
   6.300e+01    7.4474387e+05  3.7485986e+03
   6.500e+01    7.5140819e+05  3.7526349e+03
   6.700e+01    7.4924068e+05  3.7563387e+03
   6.900e+01    7.5594993e+05  3.7597448e+03
   7.100e+01    7.5067319e+05  3.7628840e+03
   7.300e+01    7.5191189e+05  3.7657829e+03
   7.500e+01    7.4867989e+05  3.7684652e+03
   7.700e+01    7.4969850e+05  3.7709518e+03
   7.900e+01    7.4946114e+05  3.7732608e+03
   3.700e+01    7.3598054e+05  3.6343431e+03
   5.100e+01    7.4216701e+05  3.7146534e+03
   3.000e+00    4.6082443e+05  2.2974280e+03
