#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    9.9361038e+05  5.0000000e+03
   1.000e+00    2.2823219e+05  1.1435350e+03
   3.000e+00    2.3827342e+05  1.2049571e+03
   5.000e+00    2.7282640e+05  1.3641729e+03
   7.000e+00    3.0000918e+05  1.5099044e+03
   9.000e+00    3.2909914e+05  1.6493478e+03
   1.100e+01    3.6040382e+05  1.7972975e+03
   1.300e+01    3.8916642e+05  1.9539348e+03
   1.500e+01    4.1888780e+05  2.1128163e+03
   1.700e+01    4.5706645e+05  2.2673433e+03
   1.900e+01    4.8584234e+05  2.4128874e+03
   2.100e+01    5.0742839e+05  2.5468971e+03
   2.300e+01    5.3637954e+05  2.6684011e+03
   2.500e+01    5.5556642e+05  2.7774622e+03
   2.700e+01    5.7686283e+05  2.8747447e+03
   2.900e+01    5.9286984e+05  2.9612155e+03
   3.100e+01    6.0630009e+05  3.0379547e+03
   3.300e+01    6.1867047e+05  3.1060432e+03
   3.500e+01    6.3734405e+05  3.1665020e+03
   3.700e+01    6.5369267e+05  3.2202626e+03
   3.900e+01    6.5097552e+05  3.2681576e+03
   4.100e+01    6.6148707e+05  3.3109206e+03
   4.300e+01    6.7340096e+05  3.3491927e+03
   4.500e+01    6.7160498e+05  3.3835315e+03
   4.700e+01    6.7965482e+05  3.4144199e+03
   4.900e+01    6.8916605e+05  3.4422763e+03
   5.100e+01    6.9290253e+05  3.4674622e+03
   5.300e+01    7.0293983e+05  3.4902911e+03
   5.500e+01    7.0369823e+05  3.5110345e+03
   5.700e+01    7.0449731e+05  3.5299280e+03
   5.900e+01    7.1272886e+05  3.5471767e+03
   6.100e+01    7.1106578e+05  3.5629592e+03
   6.300e+01    7.1726372e+05  3.5774317e+03
   6.500e+01    7.1667594e+05  3.5907307e+03
   6.700e+01    7.2493667e+05  3.6029761e+03
   6.900e+01    7.2117129e+05  3.6142735e+03
   7.100e+01    7.2647773e+05  3.6247157e+03
   7.300e+01    7.3124692e+05  3.6343851e+03
   7.500e+01    7.3127738e+05  3.6433542e+03
   7.700e+01    7.2777866e+05  3.6516879e+03
   7.900e+01    7.3251652e+05  3.6594436e+03
   5.100e+01    6.9606131e+05  3.4674622e+03
   4.300e+01    6.7480416e+05  3.3491927e+03
   4.100e+01    6.6185967e+05  3.3109206e+03
