#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    1.0001326e+06  5.0000000e+03
   1.000e+00    1.2905909e+05  6.4558710e+02
   3.000e+00    1.3583132e+05  6.7671507e+02
   5.000e+00    1.5295956e+05  7.6144399e+02
   7.000e+00    1.6689853e+05  8.3534644e+02
   9.000e+00    1.7874031e+05  9.0133590e+02
   1.100e+01    1.9281013e+05  9.6546447e+02
   1.300e+01    2.0626189e+05  1.0312577e+03
   1.500e+01    2.2128962e+05  1.1013127e+03
   1.700e+01    2.3519721e+05  1.1770976e+03
   1.900e+01    2.5241030e+05  1.2588783e+03
   2.100e+01    2.6714770e+05  1.3460188e+03
   2.300e+01    2.8554678e+05  1.4373635e+03
   2.500e+01    3.0597766e+05  1.5315439e+03
   2.700e+01    3.2875122e+05  1.6271826e+03
   2.900e+01    3.4499853e+05  1.7230127e+03
   3.100e+01    3.6687386e+05  1.8179396e+03
   3.300e+01    3.8049941e+05  1.9110627e+03
   3.500e+01    4.0331020e+05  2.0016742e+03
   3.700e+01    4.1790235e+05  2.0892447e+03
   3.900e+01    4.3497302e+05  2.1734008e+03
   4.100e+01    4.5474043e+05  2.2539014e+03
   4.300e+01    4.6774502e+05  2.3306140e+03
   4.500e+01    4.7925603e+05  2.4034924e+03
   4.700e+01    4.9092583e+05  2.4725580e+03
   4.900e+01    5.1010007e+05  2.5378825e+03
   5.100e+01    5.1772085e+05  2.5995752e+03
   5.300e+01    5.3124728e+05  2.6577709e+03
   5.500e+01    5.4805630e+05  2.7126220e+03
   5.700e+01    5.5051855e+05  2.7642908e+03
   5.900e+01    5.6192539e+05  2.8129446e+03
   6.100e+01    5.7333283e+05  2.8587513e+03
   6.300e+01    5.8323580e+05  2.9018769e+03
   6.500e+01    5.8795340e+05  2.9424829e+03
   6.700e+01    5.9679746e+05  2.9807248e+03
   6.900e+01    5.9795621e+05  3.0167517e+03
   7.100e+01    6.1328799e+05  3.0507049e+03
   7.300e+01    6.2088063e+05  3.0827181e+03
   7.500e+01    6.2441659e+05  3.1129173e+03
   7.700e+01    6.2613521e+05  3.1414207e+03
   7.900e+01    6.3697701e+05  3.1683389e+03
   3.700e+01    4.1633284e+05  2.0892447e+03
   7.900e+01    6.3450175e+05  3.1683389e+03
   7.000e+00    1.6726195e+05  8.3534644e+02
