#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    1.0014342e+06  5.0000000e+03
   1.000e+00    5.3426611e+04  2.6727021e+02
   3.000e+00    5.5400562e+04  2.7554164e+02
   5.000e+00    6.0771872e+04  3.0548925e+02
   7.000e+00    6.5512050e+04  3.2782609e+02
   9.000e+00    6.9769843e+04  3.4600789e+02
   1.100e+01    7.3399666e+04  3.6529263e+02
   1.300e+01    7.4927044e+04  3.7764404e+02
   1.500e+01    7.8858995e+04  3.9241670e+02
   1.700e+01    8.4495084e+04  4.1964884e+02
   1.900e+01    9.2257808e+04  4.6304764e+02
   2.100e+01    1.0486206e+05  5.2250783e+02
   2.300e+01    1.1956270e+05  5.9639070e+02
   2.500e+01    1.3575673e+05  6.8247422e+02
   2.700e+01    1.5552260e+05  7.7832511e+02
   2.900e+01    1.7660046e+05  8.8149663e+02
   3.100e+01    1.9899933e+05  9.8966656e+02
   3.300e+01    2.2050419e+05  1.1007342e+03
   3.500e+01    2.4295045e+05  1.2128782e+03
   3.700e+01    2.6779011e+05  1.3245791e+03
   3.900e+01    2.8774719e+05  1.4346156e+03
   4.100e+01    3.1095920e+05  1.5420419e+03
   4.300e+01    3.2912133e+05  1.6461558e+03
   4.500e+01    3.5171798e+05  1.7464625e+03
   4.700e+01    3.6601013e+05  1.8426388e+03
   4.900e+01    3.8268973e+05  1.9344992e+03
   5.100e+01    4.0545877e+05  2.0219670e+03
   5.300e+01    4.1849538e+05  2.1050490e+03
   5.500e+01    4.3389433e+05  2.1838142e+03
   5.700e+01    4.5228974e+05  2.2583775e+03
   5.900e+01    4.6758863e+05  2.3288852e+03
   6.100e+01    4.8037558e+05  2.3955050e+03
   6.300e+01    4.9407423e+05  2.4584174e+03
   6.500e+01    5.0290909e+05  2.5178094e+03
   6.700e+01    5.1637915e+05  2.5738696e+03
   6.900e+01    5.2417994e+05  2.6267848e+03
   7.100e+01    5.3441275e+05  2.6767374e+03
   7.300e+01    5.4538405e+05  2.7239039e+03
   7.500e+01    5.5278740e+05  2.7684531e+03
   7.700e+01    5.6489839e+05  2.8105462e+03
   7.900e+01    5.6963830e+05  2.8503357e+03
   1.000e+00    5.3039632e+04  2.6727021e+02
   3.500e+01    2.4204804e+05  1.2128782e+03
   7.100e+01    5.3858328e+05  2.6767374e+03
