#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    9.9432292e+05  5.0000000e+03
   1.000e+00    4.6505433e+04  2.3369285e+02
   3.000e+00    4.9483711e+04  2.4660058e+02
   5.000e+00    5.6128113e+04  2.7943646e+02
   7.000e+00    6.1555749e+04  3.0834884e+02
   9.000e+00    6.7281800e+04  3.3460447e+02
   1.100e+01    7.2157889e+04  3.6092834e+02
   1.300e+01    7.8014006e+04  3.8752120e+02
   1.500e+01    8.3575603e+04  4.1597870e+02
   1.700e+01    8.8947143e+04  4.4912137e+02
   1.900e+01    9.8525345e+04  4.8925474e+02
   2.100e+01    1.0810401e+05  5.3755716e+02
   2.300e+01    1.1800337e+05  5.9424609e+02
   2.500e+01    1.3183830e+05  6.5889460e+02
   2.700e+01    1.4650163e+05  7.3068232e+02
   2.900e+01    1.6290891e+05  8.0856649e+02
   3.100e+01    1.7786113e+05  8.9139939e+02
   3.300e+01    1.9612078e+05  9.7801195e+02
   3.500e+01    2.1591467e+05  1.0672737e+03
   3.700e+01    2.3228438e+05  1.1581343e+03
   3.900e+01    2.5023944e+05  1.2496495e+03
   4.100e+01    2.6941720e+05  1.3409952e+03
   4.300e+01    2.8656833e+05  1.4314709e+03
   4.500e+01    3.0530818e+05  1.5204974e+03
   4.700e+01    3.2529112e+05  1.6076086e+03
   4.900e+01    3.3942584e+05  1.6924407e+03
   5.100e+01    3.5392781e+05  1.7747208e+03
   5.300e+01    3.7242904e+05  1.8542536e+03
   5.500e+01    3.8745608e+05  1.9309106e+03
   5.700e+01    4.0152267e+05  2.0046180e+03
   5.900e+01    4.1518442e+05  2.0753472e+03
   6.100e+01    4.3010498e+05  2.1431059e+03
   6.300e+01    4.4205491e+05  2.2079305e+03
   6.500e+01    4.5671741e+05  2.2698796e+03
   6.700e+01    4.6364855e+05  2.3290285e+03
   6.900e+01    4.7664077e+05  2.3854649e+03
   7.100e+01    4.8663797e+05  2.4392850e+03
   7.300e+01    4.9641257e+05  2.4905905e+03
   7.500e+01    5.0788343e+05  2.5394863e+03
   7.700e+01    5.1803552e+05  2.5860786e+03
   7.900e+01    5.2890844e+05  2.6304734e+03
   5.700e+01    3.9992906e+05  2.0046180e+03
   3.900e+01    2.5099180e+05  1.2496495e+03
   6.500e+01    4.5277501e+05  2.2698796e+03
