#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    1.0013026e+06  5.0000000e+03
   1.000e+00    1.1505751e+05  5.7767205e+02
   3.000e+00    1.2207056e+05  6.0945060e+02
   5.000e+00    1.3798528e+05  6.8990995e+02
   7.000e+00    1.5187946e+05  7.6200120e+02
   9.000e+00    1.6602295e+05  8.2878054e+02
   1.100e+01    1.7876053e+05  8.9606104e+02
   1.300e+01    1.9371883e+05  9.7111603e+02
   1.500e+01    2.1253373e+05  1.0585235e+03
   1.700e+01    2.3100677e+05  1.1586955e+03
   1.900e+01    2.5525596e+05  1.2694310e+03
   2.100e+01    2.7617826e+05  1.3875040e+03
   2.300e+01    3.0207818e+05  1.5096028e+03
   2.500e+01    3.2597816e+05  1.6327833e+03
   2.700e+01    3.5148029e+05  1.7546444e+03
   2.900e+01    3.7454905e+05  1.8733547e+03
   3.100e+01    3.9967573e+05  1.9876048e+03
   3.300e+01    4.1989201e+05  2.0965285e+03
   3.500e+01    4.4259478e+05  2.1996153e+03
   3.700e+01    4.6003320e+05  2.2966292e+03
   3.900e+01    4.7836081e+05  2.3875369e+03
   4.100e+01    5.0069792e+05  2.4724503e+03
   4.300e+01    5.0798815e+05  2.5515797e+03
   4.500e+01    5.2562318e+05  2.6251984e+03
   4.700e+01    5.4001966e+05  2.6936167e+03
   4.900e+01    5.4918417e+05  2.7571623e+03
   5.100e+01    5.6545876e+05  2.8161668e+03
   5.300e+01    5.7073239e+05  2.8709561e+03
   5.500e+01    5.8363179e+05  2.9218446e+03
   5.700e+01    5.9107910e+05  2.9691308e+03
   5.900e+01    6.0132566e+05  3.0130956e+03
   6.100e+01    6.0941106e+05  3.0540010e+03
   6.300e+01    6.1260105e+05  3.0920899e+03
   6.500e+01    6.2397177e+05  3.1275867e+03
   6.700e+01    6.3410727e+05  3.1606979e+03
   6.900e+01    6.3843937e+05  3.1916130e+03
   7.100e+01    6.4573297e+05  3.2205057e+03
   7.300e+01    6.4512611e+05  3.2475351e+03
   7.500e+01    6.5587625e+05  3.2728464e+03
   7.700e+01    6.6094046e+05  3.2965728e+03
   7.900e+01    6.6194782e+05  3.3188355e+03
   9.000e+00    1.6606360e+05  8.2878054e+02
   1.700e+01    2.3117865e+05  1.1586955e+03
   2.100e+01    2.7706471e+05  1.3875040e+03
