#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    1.0049586e+06  5.0000000e+03
   1.000e+00    4.5289859e+04  2.2451395e+02
   3.000e+00    4.7219891e+04  2.3661987e+02
   5.000e+00    5.3733775e+04  2.6783667e+02
   7.000e+00    5.8634154e+04  2.9496149e+02
   9.000e+00    6.3185659e+04  3.1962466e+02
   1.100e+01    6.8471368e+04  3.4439845e+02
   1.300e+01    7.4241587e+04  3.6888216e+02
   1.500e+01    7.9055358e+04  3.9563187e+02
   1.700e+01    8.5289833e+04  4.2852279e+02
   1.900e+01    9.4164581e+04  4.7020416e+02
   2.100e+01    1.0430262e+05  5.2171838e+02
   2.300e+01    1.1680517e+05  5.8297376e+02
   2.500e+01    1.3044441e+05  6.5320251e+02
   2.700e+01    1.4581333e+05  7.3125664e+02
   2.900e+01    1.6279170e+05  8.1579345e+02
   3.100e+01    1.8148608e+05  9.0540084e+02
   3.300e+01    1.9919525e+05  9.9868683e+02
   3.500e+01    2.2051771e+05  1.0943427e+03
   3.700e+01    2.4015772e+05  1.1911846e+03
   3.900e+01    2.5866511e+05  1.2881763e+03
   4.100e+01    2.7746596e+05  1.3844384e+03
   4.300e+01    2.9530130e+05  1.4792455e+03
   4.500e+01    3.1579669e+05  1.5720173e+03
   4.700e+01    3.3522112e+05  1.6623047e+03
   4.900e+01    3.5183039e+05  1.7497735e+03
   5.100e+01    3.6484688e+05  1.8341885e+03
   5.300e+01    3.8284917e+05  1.9153971e+03
   5.500e+01    3.9980585e+05  1.9933150e+03
   5.700e+01    4.1485396e+05  2.0679127e+03
   5.900e+01    4.2770618e+05  2.1392049e+03
   6.100e+01    4.3909769e+05  2.2072398e+03
   6.300e+01    4.5199178e+05  2.2720916e+03
   6.500e+01    4.6578591e+05  2.3338536e+03
   6.700e+01    4.7778371e+05  2.3926324e+03
   6.900e+01    4.9123318e+05  2.4485437e+03
   7.100e+01    5.0235737e+05  2.5017088e+03
   7.300e+01    5.1018492e+05  2.5522516e+03
   7.500e+01    5.2209272e+05  2.6002963e+03
   7.700e+01    5.3093683e+05  2.6459662e+03
   7.900e+01    5.3840615e+05  2.6893820e+03
   5.100e+01    3.6979876e+05  1.8341885e+03
   3.700e+01    2.3991243e+05  1.1911846e+03
   9.000e+00    6.4161311e+04  3.1962466e+02
