#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    1.0048420e+06  5.0000000e+03
   1.000e+00    1.6873596e+05  8.4228355e+02
   3.000e+00    1.7339189e+05  8.6873731e+02
   5.000e+00    1.9275244e+05  9.5856204e+02
   7.000e+00    2.0828421e+05  1.0350996e+03
   9.000e+00    2.2096786e+05  1.0979951e+03
   1.100e+01    2.3196112e+05  1.1673449e+03
   1.300e+01    2.5185470e+05  1.2657681e+03
   1.500e+01    2.7739232e+05  1.3930893e+03
   1.700e+01    3.0785979e+05  1.5395711e+03
   1.900e+01    3.4115205e+05  1.6949591e+03
   2.100e+01    3.6819372e+05  1.8512143e+03
   2.300e+01    4.0170441e+05  2.0028244e+03
   2.500e+01    4.3080846e+05  2.1463973e+03
   2.700e+01    4.5720450e+05  2.2801170e+03
   2.900e+01    4.7904852e+05  2.4032554e+03
   3.100e+01    5.0394609e+05  2.5157897e+03
   3.300e+01    5.2335135e+05  2.6181253e+03
   3.500e+01    5.4247771e+05  2.7109056e+03
   3.700e+01    5.5595681e+05  2.7948862e+03
   3.900e+01    5.8016116e+05  2.8708560e+03
   4.100e+01    5.8870866e+05  2.9395889e+03
   4.300e+01    5.9844743e+05  3.0018168e+03
   4.500e+01    6.1176483e+05  3.0582159e+03
   4.700e+01    6.2102247e+05  3.1094014e+03
   4.900e+01    6.2786177e+05  3.1559271e+03
   5.100e+01    6.3811382e+05  3.1982884e+03
   5.300e+01    6.4984165e+05  3.2369259e+03
   5.500e+01    6.5353056e+05  3.2722310e+03
   5.700e+01    6.5842381e+05  3.3045503e+03
   5.900e+01    6.6011963e+05  3.3341907e+03
   6.100e+01    6.7457194e+05  3.3614237e+03
   6.300e+01    6.8196862e+05  3.3864901e+03
   6.500e+01    6.8070015e+05  3.4096028e+03
   6.700e+01    6.8785202e+05  3.4309512e+03
   6.900e+01    6.9234381e+05  3.4507032e+03
   7.100e+01    6.9324636e+05  3.4690082e+03
   7.300e+01    6.9852128e+05  3.4859993e+03
   7.500e+01    6.9881974e+05  3.5017955e+03
   7.700e+01    7.0250185e+05  3.5165028e+03
   7.900e+01    7.0805186e+05  3.5302163e+03
   5.100e+01    6.4013043e+05  3.1982884e+03
   1.700e+01    3.0609117e+05  1.5395711e+03
   7.100e+01    6.9223119e+05  3.4690082e+03
