#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    1.0052681e+06  5.0000000e+03
   1.000e+00    1.0802684e+05  5.4033825e+02
   3.000e+00    1.1227872e+05  5.6043495e+02
   5.000e+00    1.2494664e+05  6.2267981e+02
   7.000e+00    1.3462664e+05  6.7436767e+02
   9.000e+00    1.4562714e+05  7.1906350e+02
   1.100e+01    1.5202818e+05  7.6329089e+02
   1.300e+01    1.6754823e+05  8.3239724e+02
   1.500e+01    1.8710000e+05  9.3280737e+02
   1.700e+01    2.1289779e+05  1.0589194e+03
   1.900e+01    2.4001078e+05  1.2022271e+03
   2.100e+01    2.6880917e+05  1.3547390e+03
   2.300e+01    3.0280489e+05  1.5099707e+03
   2.500e+01    3.3455815e+05  1.6631004e+03
   2.700e+01    3.5959482e+05  1.8108064e+03
   2.900e+01    3.9048683e+05  1.9509901e+03
   3.100e+01    4.1032848e+05  2.0824849e+03
   3.300e+01    4.4555989e+05  2.2047956e+03
   3.500e+01    4.6501959e+05  2.3178882e+03
   3.700e+01    4.8418591e+05  2.4220284e+03
   3.900e+01    5.0252429e+05  2.5176648e+03
   4.100e+01    5.2425778e+05  2.6053462e+03
   4.300e+01    5.3291936e+05  2.6856654e+03
   4.500e+01    5.5161693e+05  2.7592222e+03
   4.700e+01    5.7015610e+05  2.8266003e+03
   4.900e+01    5.7759112e+05  2.8883535e+03
   5.100e+01    5.8537162e+05  2.9449978e+03
   5.300e+01    6.0131810e+05  2.9970089e+03
   5.500e+01    6.0907232e+05  3.0448211e+03
   5.700e+01    6.1837581e+05  3.0888290e+03
   5.900e+01    6.2189718e+05  3.1293892e+03
   6.100e+01    6.3270499e+05  3.1668234e+03
   6.300e+01    6.3817947e+05  3.2014210e+03
   6.500e+01    6.4527865e+05  3.2334423e+03
   6.700e+01    6.4940644e+05  3.2631212e+03
   6.900e+01    6.6177060e+05  3.2906677e+03
   7.100e+01    6.6792158e+05  3.3162708e+03
   7.300e+01    6.7279000e+05  3.3401003e+03
   7.500e+01    6.6605859e+05  3.3623089e+03
   7.700e+01    6.7414663e+05  3.3830343e+03
   7.900e+01    6.7744671e+05  3.4024005e+03
   6.900e+01    6.5458047e+05  3.2906677e+03
   5.900e+01    6.2925150e+05  3.1293892e+03
   2.700e+01    3.6074206e+05  1.8108064e+03
