#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    1.0019085e+06  5.0000000e+03
   1.000e+00    4.9317832e+04  2.4452886e+02
   3.000e+00    5.1205488e+04  2.5672901e+02
   5.000e+00    5.8186293e+04  2.8972783e+02
   7.000e+00    6.3648052e+04  3.1655770e+02
   9.000e+00    6.8827819e+04  3.4244058e+02
   1.100e+01    7.4211025e+04  3.6655000e+02
   1.300e+01    7.8498363e+04  3.9019848e+02
   1.500e+01    8.4555685e+04  4.2168554e+02
   1.700e+01    9.3710817e+04  4.6667986e+02
   1.900e+01    1.0562507e+05  5.2677608e+02
   2.100e+01    1.2077593e+05  6.0123043e+02
   2.300e+01    1.3749252e+05  6.8820836e+02
   2.500e+01    1.5742335e+05  7.8539943e+02
   2.700e+01    1.7863302e+05  8.9034431e+02
   2.900e+01    1.9981738e+05  1.0006411e+03
   3.100e+01    2.2385068e+05  1.1140814e+03
   3.300e+01    2.4595094e+05  1.2287321e+03
   3.500e+01    2.6856472e+05  1.3429717e+03
   3.700e+01    2.9341073e+05  1.4554933e+03
   3.900e+01    3.1177923e+05  1.5652849e+03
   4.100e+01    3.3285253e+05  1.6715968e+03
   4.300e+01    3.5603066e+05  1.7739030e+03
   4.500e+01    3.7637478e+05  1.8718631e+03
   4.700e+01    3.9242506e+05  1.9652855e+03
   4.900e+01    4.1013878e+05  2.0540955e+03
   5.100e+01    4.2744845e+05  2.1383076e+03
   5.300e+01    4.4376837e+05  2.2180029e+03
   5.500e+01    4.5853768e+05  2.2933104e+03
   5.700e+01    4.7283502e+05  2.3643923e+03
   5.900e+01    4.9046355e+05  2.4314321e+03
   6.100e+01    4.9785017e+05  2.4946264e+03
   6.300e+01    5.1262023e+05  2.5541773e+03
   6.500e+01    5.2314090e+05  2.6102879e+03
   6.700e+01    5.3642196e+05  2.6631585e+03
   6.900e+01    5.4138671e+05  2.7129838e+03
   7.100e+01    5.5454174e+05  2.7599515e+03
   7.300e+01    5.6270851e+05  2.8042406e+03
   7.500e+01    5.7074160e+05  2.8460213e+03
   7.700e+01    5.7899949e+05  2.8854543e+03
   7.900e+01    5.7940805e+05  2.9226909e+03
   2.900e+01    2.0093848e+05  1.0006411e+03
   2.100e+01    1.2043501e+05  6.0123043e+02
   7.500e+01    5.6936688e+05  2.8460213e+03
