#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    9.9887001e+05  5.0000000e+03
   1.000e+00    7.0613290e+04  3.5371026e+02
   3.000e+00    7.5337189e+04  3.7604214e+02
   5.000e+00    8.5661344e+04  4.2876120e+02
   7.000e+00    9.5395915e+04  4.7665454e+02
   9.000e+00    1.0556616e+05  5.2264952e+02
   1.100e+01    1.1367213e+05  5.6934279e+02
   1.300e+01    1.2559523e+05  6.2609930e+02
   1.500e+01    1.3986127e+05  6.9951079e+02
   1.700e+01    1.5818562e+05  7.9056119e+02
   1.900e+01    1.7973379e+05  8.9694944e+02
   2.100e+01    2.0420768e+05  1.0150670e+03
   2.300e+01    2.2733666e+05  1.1410488e+03
   2.500e+01    2.5615159e+05  1.2712958e+03
   2.700e+01    2.8083383e+05  1.4027216e+03
   2.900e+01    3.0566230e+05  1.5328397e+03
   3.100e+01    3.3378400e+05  1.6597571e+03
   3.300e+01    3.5644367e+05  1.7821143e+03
   3.500e+01    3.8046574e+05  1.8990027e+03
   3.700e+01    4.0105127e+05  2.0098759e+03
   3.900e+01    4.2529880e+05  2.1144685e+03
   4.100e+01    4.4204207e+05  2.2127240e+03
   4.300e+01    4.5789400e+05  2.3047365e+03
   4.500e+01    4.7930142e+05  2.3907042e+03
   4.700e+01    4.9258946e+05  2.4708928e+03
   4.900e+01    5.0807071e+05  2.5456091e+03
   5.100e+01    5.2504295e+05  2.6151806e+03
   5.300e+01    5.3616378e+05  2.6799416e+03
   5.500e+01    5.4912812e+05  2.7402230e+03
   5.700e+01    5.5400040e+05  2.7963458e+03
   5.900e+01    5.6987896e+05  2.8486166e+03
   6.100e+01    5.7635015e+05  2.8973250e+03
   6.300e+01    5.8859378e+05  2.9427426e+03
   6.500e+01    5.9166029e+05  2.9851222e+03
   6.700e+01    6.0012993e+05  3.0246982e+03
   6.900e+01    6.1954328e+05  3.0616871e+03
   7.100e+01    6.1748160e+05  3.0962886e+03
   7.300e+01    6.2651499e+05  3.1286859e+03
   7.500e+01    6.2571848e+05  3.1590476e+03
   7.700e+01    6.3360922e+05  3.1875282e+03
   7.900e+01    6.4191077e+05  3.2142695e+03
   2.300e+01    2.3007939e+05  1.1410488e+03
   7.900e+01    6.4639237e+05  3.2142695e+03
   6.100e+01    5.7721436e+05  2.8973250e+03
