#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    9.9703903e+05  5.0000000e+03
   1.000e+00    4.8447197e+04  2.4088385e+02
   3.000e+00    5.0377237e+04  2.5309071e+02
   5.000e+00    5.7032097e+04  2.8553745e+02
   7.000e+00    6.3048307e+04  3.1388477e+02
   9.000e+00    6.7790643e+04  3.3904575e+02
   1.100e+01    7.2661623e+04  3.6396798e+02
   1.300e+01    7.8127503e+04  3.8918386e+02
   1.500e+01    8.2995782e+04  4.1528459e+02
   1.700e+01    8.9222847e+04  4.4410103e+02
   1.900e+01    9.5913530e+04  4.7769715e+02
   2.100e+01    1.0390306e+05  5.1752450e+02
   2.300e+01    1.1164952e+05  5.6425853e+02
   2.500e+01    1.2349910e+05  6.1795148e+02
   2.700e+01    1.3534526e+05  6.7822912e+02
   2.900e+01    1.4895187e+05  7.4444652e+02
   3.100e+01    1.6282083e+05  8.1579910e+02
   3.300e+01    1.7857268e+05  8.9140183e+02
   3.500e+01    1.9430019e+05  9.7034707e+02
   3.700e+01    2.1157337e+05  1.0517471e+03
   3.900e+01    2.2522147e+05  1.1347645e+03
   4.100e+01    2.4533808e+05  1.2186325e+03
   4.300e+01    2.6107735e+05  1.3026674e+03
   4.500e+01    2.7982711e+05  1.3862735e+03
   4.700e+01    2.9489006e+05  1.4689438e+03
   4.900e+01    3.0675480e+05  1.5502565e+03
   5.100e+01    3.2516464e+05  1.6298690e+03
   5.300e+01    3.4218717e+05  1.7075108e+03
   5.500e+01    3.5806105e+05  1.7829754e+03
   5.700e+01    3.7107569e+05  1.8561120e+03
   5.900e+01    3.8205444e+05  1.9268176e+03
   6.100e+01    3.9838146e+05  1.9950297e+03
   6.300e+01    4.1429821e+05  2.0607194e+03
   6.500e+01    4.2585774e+05  2.1238855e+03
   6.700e+01    4.3639078e+05  2.1845492e+03
   6.900e+01    4.4590864e+05  2.2427495e+03
   7.100e+01    4.5951094e+05  2.2985392e+03
   7.300e+01    4.6751244e+05  2.3519817e+03
   7.500e+01    4.8033224e+05  2.4031482e+03
   7.700e+01    4.9587905e+05  2.4521154e+03
   7.900e+01    4.9877310e+05  2.4989637e+03
   2.100e+01    1.0299448e+05  5.1752450e+02
   7.500e+01    4.8218143e+05  2.4031482e+03
   1.100e+01    7.2337356e+04  3.6396798e+02
